0.06908521841170417 0.6895035322540983 0.5371574965070478 0.479487630221487 0.49426996597089073 0.5341762518738076 0.5006023150363821 0.46006600441247913 0.5030311749784491 0.5017248586830042 0.48602507830696484 0.4756133663745446 
0.10292818639667227 0.5241953379459688 0.5145848578198036 0.5219633170473621 0.500030660592172 0.5080125198383362 0.5048060914616207 0.48401101206774355 0.5026037355541302 0.4864020502086324 0.4902212042830867 0.49478396676481934 
0.07763445864933502 0.59504170858265 0.48260272565830353 0.5089984693522108 0.5187916605976775 0.4986346827703929 0.5036331480153692 0.4896335074624939 0.5108063907946608 0.5085300361569827 0.512093995284583 0.49657980106138905 
0.14900337718876352 0.6505536892232032 0.5044941086656567 0.49349033436382317 0.5112500623519485 0.5050772399795886 0.5012573976895662 0.5013530328084959 0.5217870279641992 0.4999707722013751 0.5296055794452428 0.5011505766722888 
0.0879526160965848 0.7855996885104449 0.5062272659018958 0.4943471658536288 0.49850191959657064 0.497202810240612 0.5055237009203394 0.4738594722662639 0.5031517918224245 0.5184210803838095 0.49115084947792703 0.499556388256452 
0.5343415185360746 0.67107869045693 0.4859183025371723 0.46257310257226897 0.508854373388923 0.5065915018347702 0.6172141590900978 0.5020674158706478 0.5695784938330942 0.5169421709793045 0.4688658802932128 0.5034163085265289 
0.43077738456317466 0.8231442379258397 0.5013111313541314 0.49317066408358634 0.5084304842443748 0.5224514696139662 0.5118389633528481 0.4955885214629157 0.5169776319209798 0.5052802669545097 0.5013080884502414 0.4708869256375009 
0.23260576558694349 0.6994606024350465 0.5261948052680671 0.47316984747894525 0.4288254523690752 0.49760963048259477 0.5336863845859308 0.4989978237957975 0.49981933958675273 0.511982541195349 0.48143303375081176 0.47611345595145976 
0.30215853288694344 0.721714127380652 0.49314864684987425 0.49563746249866575 0.4984212982182533 0.4975855827241052 0.49298760675466385 0.49948117776034306 0.5030065226137848 0.5050451178426872 0.5013442069155959 0.5012801608823342 
0.3642867435484418 0.0 0.49799707802656634 0.4911879650771361 0.49823941560564233 0.5046347387271782 0.4932093080782479 0.49168094362230624 0.5163566926422689 0.4998287158476017 0.5028057040179246 0.5052289711548794 
0.23212160559571915 0.7854891178596966 0.5349112855431393 0.49541461159805433 0.5133651059717149 0.5057414718519315 0.498548185365186 0.5048484465070915 0.5023100825293203 0.5047458740882814 0.502832465489182 0.5019458676927672 
0.0 0.7208514587630971 0.49560031227530943 0.5030641391824249 0.498933883417187 0.5186824997715732 0.5139705355646833 0.5021935467291596 0.4978168215081814 0.4982944009257134 0.5073131592086526 0.5070985502456474 
0.07094483765824644 0.867008868932116 0.47619060478602554 0.49788754212276093 0.5096678786692268 0.4770017028247738 0.4735950117705826 0.4701068050201632 0.5129119304265123 0.503643779123707 0.5057548903594137 0.5027413637294653 
0.5297469926249541 0.4587853362871963 0.5253663507677437 0.49024929186027166 0.557342089459791 0.47030171038693336 0.47296130331143355 0.5194329738867886 0.5112712217639864 0.4970974033007979 0.49510996472457863 0.5137450837956767 
0.5087653587957414 0.7657150861614122 0.4937702688179914 0.49772922150265975 0.49965007280659746 0.4540099237611966 0.49285231740521124 0.5213440980130494 0.5044373774862947 0.5051853070498401 0.5811611571786824 0.5010243025960667 
0.8172384453725059 0.2682734149453932 0.5025493645375623 0.5014140737078505 0.4966946055729895 0.5104007026477131 0.5036070469574296 0.4989660097558074 0.5012925866139335 0.48512171155354844 0.4996656627914057 0.5020626052979227 
0.6617060665232968 0.13285509900750556 0.5137771405128614 0.4870022388242268 0.4977000522654819 0.497609274533241 0.45622400919156847 0.4665267201648329 0.511457263562987 0.4980226229061496 0.4975171040768992 0.5008366453885438 
0.6267794831522903 0.2682734149453932 0.5025493645375623 0.5014140737078505 0.4966946055729895 0.5104007026477131 0.5036070469574296 0.4989660097558074 0.5012925866139335 0.48512171155354844 0.4996656627914057 0.5020626052979227 
0.5123646116750444 0.892417422391534 0.49717961653507503 0.49381360784068895 0.5071629533402618 0.49761255573599583 0.5016811519016753 0.4993850510577515 0.490221343800579 0.49817710213072974 0.49991632484776727 0.5017081962662026 
